Unnamed: 0.1,tower,lat,lon,orbit,scene,tile,time_UTC,date_UTC,doy,time_solar,AOT,COT,vapor_gccm,ozone_cm,SZA,KG,Unnamed: 0,lat_Y,lon_Y,orbit_Y,scene_Y,tile_Y,time_UTC_Y,time_solar_Y,BESSinst,ESI,ESIdaily,ESIdailyUncertainty,ETdaily,ETdailyUncertainty,ETinstUncertainty,EmisWB,GPP,LST,LST_err,MOD16inst,NDVI-UQ,PET,PTJPLSMcanopy,PTJPLSMinst,PTJPLSMinterception,PTJPLSMsoil,RH,Rg,Rn,SM,STICcanopy,STICinst,Ta,WUE,albedo-UQ,height,radiance_1,radiance_2,radiance_3,radiance_4,radiance_5,view_zenith,year,Ta_C,ST_K,NDVI,albedo,ST_C,elevation_km,Ra,UV,VIS,NIR,VISdiff,NIRdiff,VISdir,NIRdir,SWout,LWin,LWout,hour_of_day,Topt,fAPARmax
229,US-xDL,32.5417,-87.8039,14151,6,16SDB,2021-01-03 00:00:00,2021-01-03,3,2021-01-02 18:08:47.064,0.1485700607299804,2.108514308929444,1.522915601730347,0.279774934053421,103.8712594219597,3.0,6451,32.5417,-87.8039,14151,6,16SDB,1/3/21 14:17,26:00.1,,,,,,,,0.968,,278.58002,0.96,,,,,,,,,0.0,,,,,,,,6.551275,,5.8973155,,6.568697,6.340832,28.521584,2021,,278.58002,0.40449637,0.10423838,5.43002,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,330.5874759084629,18,11.44,0.47250000000000003
230,US-xJE,31.1948,-84.4686,7084,2,16RGV,2019-10-05 00:00:00,2019-10-05,278,2019-10-04 18:22:07.536,0.3780723214149475,19.182048797607425,3.5721771717071533,0.2728083431720733,96.8138143196938,3.0,6465,31.1948,-84.4686,7084,2,16RGV,10/5/19 18:18,40:12.5,241.7158,0.6955631,0.009928062,0.00552,1.7135427,0.0552,125.04054,0.95,29.933268,305.7,1.84,591.8483,,569.4617,0.9582447,396.70215,0.03561524,0.006470263,0.41394642,0.0,0.0,0.1157897,0.95448834,374.56897,35.4439,0.0,,27.846401,,9.512018,,9.862955,8.484239,26.767412,2019,35.4439,305.7,0.71016365,0.066420436,32.55,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.14001087082806,470.45332091688135,18,13.57,0.4944
231,US-xJE,31.1948,-84.4686,7084,2,16RGV,2019-10-05 00:00:00,2019-10-05,278,2019-10-04 18:22:07.536,0.3780723214149475,19.182048797607425,3.5721771717071533,0.2728083431720733,96.8138143196938,3.0,6466,31.1948,-84.4686,7084,2,16RGV,10/5/19 18:18,40:12.5,241.7158,0.6955631,0.009928062,0.00552,1.7135427,0.0552,125.04054,0.95,29.933268,305.7,1.84,591.8483,,569.4617,0.9582447,396.70215,0.03561524,0.006470263,0.41394642,0.0,0.0,0.1157897,0.95448834,374.56897,35.4439,0.0,,27.846401,,9.512018,,9.862955,8.484239,26.767412,2019,35.4439,305.7,0.71016365,0.066420436,32.55,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.14001087082806,470.45332091688135,18,13.57,0.4944
232,US-xJE,31.1948,-84.4686,7145,2,16RGV,2019-10-09 00:00:00,2019-10-09,282,2019-10-08 18:22:07.536,0.1332952380180359,14.70482063293457,3.3949532508850098,0.2754442691802978,97.60452253248025,3.0,6478,31.1948,-84.4686,7145,2,16RGV,10/9/19 16:40,02:52.5,,,,,,,,0.944,,302.12,2.12,,,,,,,,,0.0,,,,,,,,28.941114,,8.836136,,9.10478,7.9461856,18.631083,2019,,302.12,0.69052565,0.104661815,28.97,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,445.9653088710854,18,13.57,0.4944
233,US-xNW,40.0543,-105.5824,5578,2,13TDE,2019-06-30 00:00:00,2019-06-30,181,2019-06-29 16:57:40.224,0.0656779482960701,25.695777893066406,1.754052758216858,0.2864609658718109,63.68734154539023,4.0,6577,40.0543,-105.5824,5578,2,13TDE,6/30/19 17:16,13:57.2,133.77452,0.9011979,1.0,0.00384,3.8178804,0.038399998,153.86366,0.948,7.450577,297.44,1.28,340.4986,,424.25592,0.32694253,375.73236,0.019839516,0.6516218,0.46318996,99.54235649533504,13.824634507265555,0.2578884,0.0,12.101629,22.843159,0.0,,3487.4778,,8.391315,,8.873179,7.571857,5.5420446,2019,22.843159,297.44,0.30266765,0.11576954,24.29,0.526,571.6426170249342,7.656713040715634,49.9977547851481,41.81799647062732,45.67644373976175,41.80820574669931,4.321311045386352,0.0097907239280132,11.52397282198095,346.5493536807342,420.7431028468228,16,0.0,0.3301
234,US-xNW,40.0543,-105.5824,5578,2,13TDE,2019-06-30 00:00:00,2019-06-30,181,2019-06-29 16:57:40.224,0.0656779482960701,25.695777893066406,1.754052758216858,0.2864609658718109,63.68734154539023,4.0,6578,40.0543,-105.5824,5578,2,13TDE,6/30/19 17:16,13:57.2,133.77452,0.9011979,1.0,0.00384,3.8178804,0.038399998,153.86366,0.948,7.450577,297.44,1.28,340.4986,,424.25592,0.32694253,375.73236,0.019839516,0.6516218,0.46318996,99.54235649533504,13.824634507265555,0.2578884,0.0,12.101629,22.843159,0.0,,3487.4778,,8.391315,,8.873179,7.571857,5.5420446,2019,22.843159,297.44,0.30266765,0.11576954,24.29,0.526,571.6426170249342,7.656713040715634,49.9977547851481,41.81799647062732,45.67644373976175,41.80820574669931,4.321311045386352,0.0097907239280132,11.52397282198095,346.5493536807342,420.7431028468228,16,0.0,0.3301
235,US-xRM,40.2759,-105.5459,5406,4,13TDE,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 16:57:48.984,0.1101735979318618,52.88603973388672,1.3583433628082275,0.3425478637218475,63.614879722604215,4.0,6870,40.2759,-105.5459,5406,4,13TDE,6/19/19 15:01,59:48.0,156.17455,0.59076774,1.0,0.00288,3.555743,0.0288,100.93413,0.972,10.657575,284.9,0.96,389.8745,,224.03267,0.24149066,132.27031,0.25351956,0.5049898,0.6797107,47.44059581598234,0.0,0.34331855,0.44995558,242.82837,9.789945,0.0,,2738.0703,,6.7502327,,7.422104,6.924749,24.69058,2019,9.789945,284.9,0.5603779,0.05907728,11.75,0.472,573.5486430498892,3.866612211333869,24.982141563165825,18.515667527152484,22.836491943579247,18.50915396317708,2.145649619586578,0.0065135639754103,2.8026613623876173,277.1043361345745,363.1175506170726,16,0.6900000000000001,0.4423
236,US-xRM,40.2759,-105.5459,5406,4,13TDE,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 16:57:48.984,0.1101735979318618,52.88603973388672,1.3583433628082275,0.3425478637218475,63.614879722604215,4.0,6871,40.2759,-105.5459,5406,4,13TDE,6/19/19 15:01,59:48.0,156.17455,0.59076774,1.0,0.00288,3.555743,0.0288,100.93413,0.972,10.657575,284.9,0.96,389.8745,,224.03267,0.24149066,132.27031,0.25351956,0.5049898,0.6797107,47.44059581598234,0.0,0.34331855,0.44995558,242.82837,9.789945,0.0,,2738.0703,,6.7502327,,7.422104,6.924749,24.69058,2019,9.789945,284.9,0.5603779,0.05907728,11.75,0.472,573.5486430498892,3.866612211333869,24.982141563165825,18.515667527152484,22.836491943579247,18.50915396317708,2.145649619586578,0.0065135639754103,2.8026613623876173,277.1043361345745,363.1175506170726,16,0.6900000000000001,0.4423
237,US-xRM,40.2759,-105.5459,5406,4,13TDE,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 16:57:48.984,0.1101735979318618,52.88603973388672,1.3583433628082275,0.3425478637218475,63.614879722604215,4.0,6872,40.2759,-105.5459,5406,4,13TDE,6/19/19 15:01,59:48.0,156.17455,0.59076774,1.0,0.00288,3.555743,0.0288,100.93413,0.972,10.657575,284.9,0.96,389.8745,,224.03267,0.24149066,132.27031,0.25351956,0.5049898,0.6797107,47.44059581598234,0.0,0.34331855,0.44995558,242.82837,9.789945,0.0,,2738.0703,,6.7502327,,7.422104,6.924749,24.69058,2019,9.789945,284.9,0.5603779,0.05907728,11.75,0.472,573.5486430498892,3.866612211333869,24.982141563165825,18.515667527152484,22.836491943579247,18.50915396317708,2.145649619586578,0.0065135639754103,2.8026613623876173,277.1043361345745,363.1175506170726,16,0.6900000000000001,0.4423
238,US-xRM,40.2759,-105.5459,5578,2,13TDE,2019-06-30 00:00:00,2019-06-30,181,2019-06-29 16:57:48.984,0.0665357485413551,28.088115692138672,1.84070897102356,0.2875721454620361,63.67948675564277,4.0,6891,40.2759,-105.5459,5578,2,13TDE,6/30/19 17:16,14:06.0,98.178894,0.633834,1.0,0.00396,4.855255,0.0396,213.6473,0.884,5.6192174,281.56,1.32,684.17224,,435.0291,0.4111436,275.77295,0.12233333,0.4665231,0.5666953,91.38563638059226,68.95187267509144,0.36350822,0.5872528,362.7422,14.6686535,0.0,,2738.3271,,5.981648,,6.7708426,5.2378483,4.266919,2019,14.6686535,281.56,0.56295586,0.08498427,8.41,0.472,571.8010882797873,7.134362908937946,46.18717233111386,37.99845039099526,42.19688291032685,37.99148813715637,3.990289420787008,0.0069622538388927,7.766341596290076,300.359209444044,315.0266315532548,16,0.6900000000000001,0.4423
239,US-xRM,40.2759,-105.5459,5578,2,13TDE,2019-06-30 00:00:00,2019-06-30,181,2019-06-29 16:57:48.984,0.0665357485413551,28.088115692138672,1.84070897102356,0.2875721454620361,63.67948675564277,4.0,6892,40.2759,-105.5459,5578,2,13TDE,6/30/19 17:16,14:06.0,98.178894,0.633834,1.0,0.00396,4.855255,0.0396,213.6473,0.884,5.6192174,281.56,1.32,684.17224,,435.0291,0.4111436,275.77295,0.12233333,0.4665231,0.5666953,91.38563638059226,68.95187267509144,0.36350822,0.5872528,362.7422,14.6686535,0.0,,2738.3271,,5.981648,,6.7708426,5.2378483,4.266919,2019,14.6686535,281.56,0.56295586,0.08498427,8.41,0.472,571.8010882797873,7.134362908937946,46.18717233111386,37.99845039099526,42.19688291032685,37.99148813715637,3.990289420787008,0.0069622538388927,7.766341596290076,300.359209444044,315.0266315532548,16,0.6900000000000001,0.4423
240,US-xRM,40.2759,-105.5459,10670,5,13TDE,2020-05-24 00:00:00,2020-05-24,145,2020-05-23 16:57:48.984,0.0736475735902786,5.147436618804932,0.8589330911636353,0.3303238153457641,65.22666738670692,4.0,7003,40.2759,-105.5459,10670,4,13TDE,5/24/20 00:52,50:06.0,,,,,,,,0.95,,277.44,0.84,,,,,,,,,224.58680843447212,,,,,,,,2736.3926,,5.7152877,,6.4969463,5.861717,0.4565124,2020,,277.44,0.4309772,0.07783636,4.29,0.472,544.0874971940736,14.492658720614886,105.14618203138,104.97988257375954,69.04821380709855,104.9720484484206,36.09796822428146,0.0078341253389311,17.48101967255661,,319.1619330913633,16,0.6900000000000001,0.4423
241,US-xUK,39.0404,-95.1921,5761,5,15SUD,2019-07-12 00:00:00,2019-07-12,193,2019-07-11 17:39:13.896,0.1117717772722244,-0.1625987291336059,2.5660128593444824,0.3091683983802795,72.3428989246783,4.0,7735,39.0404,-95.1921,5761,5,15SUD,7/12/19 12:16,55:57.9,,,,,,,,0.974,,292.94,1.96,,,,,,,,,269.0318569990309,,,,,,,,295.75125,,7.932207,,8.479945,7.748573,24.28432,2019,,292.94,0.8683302,0.10187382,19.79,0.529,391.375865845531,13.707553474098471,123.74972553343804,132.44865768768344,31.145615284945464,13.790240588395369,92.60411024849256,118.65841709928807,27.40730297418501,,406.7099937821568,17,5.8,0.46640000000000004
242,US-xUK,39.0404,-95.1921,6108,5,15SUD,2019-08-03 00:00:00,2019-08-03,215,2019-08-02 17:39:13.896,0.2129392921924591,24.70906448364257,4.781943321228027,0.2978636622428894,74.85800145501776,4.0,7743,39.0404,-95.1921,6108,5,15SUD,8/3/19 20:32,11:53.9,498.5692,0.47870767,1.0,0.00744,3.61118475,0.0744,148.08185,0.962,50.0,299.96,2.48,559.6253,,489.36334,0.6008626,231.88455,0.25403562,0.14548162,0.601058,20.507269189519143,0.0,0.3061324,0.83725256,306.02585,28.896776,0.0,,295.69843,,8.526817,,8.914354,7.843127,5.9009676,2019,28.896776,299.96,0.8177778,0.11857569,26.81,0.529,338.60949386099526,1.8265335685346624,11.207720657151617,7.445250536016196,10.245340644712437,7.4414296632852786,0.96238001243918,0.003820872730917,2.431663594162973,405.2725545131675,441.6107432446123,17,5.8,0.46640000000000004
243,US-xUK,39.0404,-95.1921,7516,7,15SUD,2019-11-02 00:00:00,2019-11-02,306,2019-11-01 17:39:13.896,0.1042277365922927,0.819633960723877,0.9191104769706726,0.3251445889472961,94.94809714704957,4.0,7764,39.0404,-95.1921,7516,7,15SUD,11/2/19 15:01,40:54.9,71.36073,0.665149,1.0,0.0024,1.33860585,0.024,41.062202,0.976,0.0,276.06,0.8,149.44518,,66.31732,0.39821225,46.134956,0.2773716,0.36397868,0.7153041,0.0,0.0,0.26511195,0.43606097,69.22132,1.2740476,0.0,,295.65048,,5.6449556,,6.3365564,6.098812,22.584354,2019,1.2740476,276.06,0.6023008,0.066146106,2.91,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.035323001951,321.4215052590187,17,5.8,0.46640000000000004
244,US-xUK,39.0404,-95.1921,7985,4,15SUD,2019-12-02 00:00:00,2019-12-02,336,2019-12-01 17:39:13.896,0.108162522315979,1.9574525356292725,0.9189603924751282,0.391567587852478,99.64193609188976,4.0,7769,39.0404,-95.1921,7985,4,15SUD,12/2/19 20:23,03:06.9,341.9877,0.813346,1.0,0.0024,1.7899311,0.024,100.88938,0.97,0.0,274.3,0.8,191.50374,,101.06197,0.51398736,82.42085,0.023909185,0.46205884,0.4202231,0.0,0.0,0.30223155,0.82906556,144.46413,5.1913633,0.0,,295.55676,,5.555856,,6.1359286,5.8480563,18.42712,2019,5.1913633,274.3,0.48911658,0.10969757,1.15,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.49199478974955,311.37672251799773,17,5.8,0.46640000000000004
245,US-xUK,39.0404,-95.1921,8325,8,15SUD,2019-12-24 00:00:00,2019-12-24,358,2019-12-23 17:39:13.896,0.0502305328845977,0.1926981061697006,0.5926873683929443,0.2673030495643616,100.71370029824956,4.0,7782,39.0404,-95.1921,8325,8,15SUD,12/24/19 18:48,27:13.9,419.04752,0.71312124,,,0.99936485,,118.21905,0.956,0.0,281.24,0.84,184.0671,,144.04959,0.2281988,100.92665,0.09289329,0.6790879,0.5999361,0.0,0.0,0.2819922,0.59370416,122.44498,12.657937,0.0,,296.44278,,6.4425898,,6.975626,6.4239902,23.378468,2019,12.657937,281.24,0.39735717,0.059554987,8.09,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0824921258806,339.1387598230222,17,5.8,0.46640000000000004
246,US-xUK,39.0404,-95.1921,10994,7,15SUD,2020-06-13 00:00:00,2020-06-13,165,2020-06-12 17:39:13.896,0.1078893393278122,16.313081741333008,2.699544906616211,0.3108876943588257,71.79002290788208,4.0,7827,39.0404,-95.1921,10994,7,15SUD,6/13/20 22:44,23:15.9,239.78275,0.43738592,1.0,0.00672,4.1890162,0.0672,82.308464,0.974,50.0,302.48,2.24,301.38672,,269.7554,0.6462574,118.182785,0.31260782,0.04684399,0.60921586,63.2518322275825,3.219272955989986,0.30173817,0.81337243,169.5224,29.333225,0.0,,297.09506,,8.930073,,9.330113,8.230346,26.964445,2020,29.333225,302.48,0.8898383,0.11542435,29.33,0.529,403.61701410559095,4.945655034937428,32.29474369475997,25.940042827641506,29.51945602543033,25.9322347850986,2.775287669329643,0.0078080425429085,7.3008016211777615,409.6032644022403,462.3350220526551,17,5.8,0.46640000000000004
247,US-xUK,39.0404,-95.1921,11909,6,15SUD,2020-08-11 00:00:00,2020-08-11,224,2020-08-10 17:39:13.896,0.1432612538337707,10.70265007019043,4.34622049331665,0.2923482060432434,76.34191809275326,4.0,7858,39.0404,-95.1921,11909,6,15SUD,8/11/20 23:08,47:44.9,1000.0,0.47106045,1.0,0.008760001,3.12011755,0.0876,382.363,0.962,50.0,299.58,2.92,182.51494,,156.38757,0.32233402,73.077614,0.4393202,0.23881117,0.6969274,32.85787614523885,2.977567299751368,0.30794114,0.87845385,101.65158,29.102583,0.0,,296.19656,,8.610854,,9.02407,7.999105,1.2611378,2020,29.102583,299.58,0.7618812,0.16285838,26.43,0.529,307.04850877826107,2.746542402306648,17.376796374334567,12.682295349915558,14.372974523325803,12.682295349915558,3.0038218510087624,0.0,5.351180479254244,414.8480708566435,439.3771992228768,17,5.8,0.46640000000000004
248,US-xUK,39.0404,-95.1921,16668,8,15SUD,2021-06-14 00:00:00,2021-06-14,165,2021-06-13 17:39:13.896,0.1210456192493438,0.0,1.876023530960083,0.3062410056591034,71.79002290788208,4.0,7953,39.0404,-95.1921,16672,8,15SUD,6/14/21 21:57,36:45.9,,,,,,,,0.932,,295.92,1.88,,,,,,,,,281.4250459028361,,,,,,,,296.34848,,8.335989,,8.727467,7.639165,25.181248,2021,,295.92,0.88798267,0.09946413,22.77,0.529,403.61701410559095,13.81156944866274,125.86883032864446,142.62597727013113,32.45609152743203,15.308895464485063,93.41273880121244,127.31708180564608,27.99169735093565,,405.2512507795839,17,5.8,0.46640000000000004
249,US-xUK,39.0404,-95.1921,16810,8,15SUD,2021-06-23 00:00:00,2021-06-23,174,2021-06-22 17:39:13.896,0.1099024415016174,0.0102111222222447,2.556484699249268,0.3218845129013061,71.62763995039181,4.0,7959,39.0404,-95.1921,16806,4,15SUD,6/23/21 11:33,12:29.9,,,,,,,,0.964,,290.26,1.88,,,,,,,,,260.1099135524431,,,,,,,,295.69662,,7.579109,,8.133173,7.4514327,9.222123,2021,,290.26,0.86963665,0.10773062,17.11,0.529,406.6160931054824,14.346120446910316,119.52666411460278,125.83473280202864,38.64500988530733,27.57719256835192,80.88165422929546,98.25754023367672,28.021802255151098,,388.0046907249506,17,5.8,0.46640000000000004
250,US-xUK,39.0404,-95.1921,16810,8,15SUD,2021-06-23 00:00:00,2021-06-23,174,2021-06-22 17:39:13.896,0.1099024415016174,0.0102111222222447,2.556484699249268,0.3218845129013061,71.62763995039181,4.0,7961,39.0404,-95.1921,16810,8,15SUD,6/23/21 18:03,42:58.9,658.23425,0.8400702,1.0,0.00732,6.24996415,0.0732,193.73781,0.958,50.0,303.86,2.44,669.1147,,588.03046,0.82081187,496.88046,0.1340562,0.03991641,0.58573127,260.1099135524431,169.52514784888564,0.24836558,0.046509,207.17328,28.48504,0.0,,296.11203,,9.016659,,9.391277,8.138378,18.6609,2021,28.48504,303.86,0.86963665,0.10773062,30.71,0.529,406.6160931054824,14.346120446910316,119.52666411460278,125.83473280202864,38.64500988530733,27.57719256835192,80.88165422929546,98.25754023367672,28.021802255151098,400.53281440233513,463.0957778507415,17,5.8,0.46640000000000004
251,US-xUN,46.2339,-89.5373,12274,4,15TYM,2020-09-04 00:00:00,2020-09-04,248,2020-09-03 18:01:51.048,0.0455126874148845,28.33982276916504,1.2408113479614258,0.3333104252815246,84.92413765429929,4.0,8175,46.2339,-89.5373,12274,4,15TYM,9/4/20 12:09,11:20.0,,,,,,,,0.978,,279.62,1.08,,,,,,,,,5.973375809999801,,,,,,,,495.53247,,6.158949,,6.790765,6.453102,16.98495,2020,,279.62,0.8391488,0.13355924,6.47,0.548,116.3198657245294,0.5940744301508626,3.1136535295319545,2.262866280447726,2.8466234059264384,2.261135534410321,0.2670301236055161,0.0017307460374058,0.7977995334179578,,339.0181570418669,18,0.0,0.4592
